#AVERAGE
360 7.26253
370 7.40704
380 7.50071
390 7.50913
400 7.38178
410 7.31701
420 7.42644
430 7.71594
440 8.03417
450 8.1206
460 8.24202
470 8.33246
480 8.52955
490 8.59752
500 8.60809
510 8.53365
520 8.5077
530 8.62797
540 8.8536
550 8.78702
560 8.37365
570 7.96038
580 7.44979
590 7.16396
600 6.88423
610 6.268
620 5.83154
630 5.64536
640 5.92659
650 5.87382
660 6.40811
670 6.83648
680 7.15998
690 7.42776
700 7.96501
710 8.76804
720 9.37461
730 10.0657
740 10.9713
750 11.6458
760 12.77
770 13.8329
780 14.2531
790 14.4668
800 13.6685
810 13.8682
820 13.8524
830 13.9908
840 13.5634
850 13.5346
860 16.1756
870 17.6866
880 20.8158
890 24.3125


#Cell 4
0 0
10 0.703999
20 1.14672
30 1.55335
40 1.81414
50 2.14502
60 2.48672
70 2.73041
80 2.99906
90 3.14369
100 3.53621
110 3.8473
120 4.27392
130 4.54145
140 4.77987
150 5.06779
160 5.22109
170 5.50563
180 5.6684
190 5.81625
200 5.88286
210 6.11192
220 6.36413
230 6.63261
240 7.06393
250 7.68191
260 8.30169
270 8.99812
280 9.58337
290 10.0931
300 10.5757
310 11.0697
320 11.5596
330 12.1867
340 12.8142
350 13.4626
360 14.1644
370 14.736
380 15.2904
390 15.8007
400 16.2845
410 16.7072
420 17.2419
430 17.6167
440 17.9247
450 18.2947
460 18.816
470 19.4624
480 19.8457
490 20.2996
500 20.683
510 21.0408
520 21.1399
530 21.037
540 20.9056
550 20.7745
560 20.9577
570 21.2016
580 21.6308
590 21.9235
600 22.394
610 22.6821
620 22.5287
630 22.1289
640 21.8821
650 21.7808
660 21.8384
670 22.4826
680 22.7954
690 23.3893
700 23.7522
710 24.0588
720 24.4705
730 25.0974
740 25.5662
750 25.3371
760 24.6708
770 23.9444
780 23.1166
790 22.3748
800 23.0042
810 24.0612
820 26.31
830 29.145
840 31.7847
850 32.8208
860 31.5322
870 30.1587
880 29.2789
890 21.25


#Cell 5
0 0
10 0.795632
20 1.4998
30 2.16639
40 2.65306
50 3.12457
60 3.55918
70 4.12966
80 4.64698
90 5.51366
100 6.25499
110 6.90036
120 7.50102
130 8.16374
140 8.73715
150 9.25701
160 10.0195
170 10.9466
180 11.8418
190 12.6061
200 13.1576
210 13.8263
220 14.4819
230 15.0101
240 15.6869
250 16.2251
260 16.2821
270 16.3978
280 16.7145
290 17.2221
300 18.0204
310 18.8709
320 19.8041
330 20.7292
340 21.2153
350 21.8058
360 22.3665
370 23.093
380 23.5391
390 23.8923
400 24.4351
410 25.0987
420 25.3149
430 25.8075
440 26.2172
450 26.7682
460 26.7268
470 26.4126
480 26.427
490 26.4471
500 26.6643
510 26.9886
520 27.4419
530 28.2171
540 28.9347
550 29.5907
560 30.5935
570 31.7188
580 33.1207
590 34.8243
600 36.1764
610 37.8233
620 38.8289
630 40.5844
640 42.795
650 44.5189
660 46.0614
670 47.9879
680 49.9169
690 51.1094
700 52.3733
710 55.5849
720 58.2783
730 60.7468
740 62.4283
750 64.0862
760 63.9296
770 63.1697
780 63.0264
790 65.0098
800 67.1298
810 69.2852
820 70.1575
830 72.304
840 73.9009
850 70.8958
860 66.1966
870 59.8542
880 59.543
890 50.0703


#Cell 6
0 0
10 0.747028
20 1.39052
30 2.04668
40 2.56828
50 3.08597
60 3.63009
70 4.01148
80 4.41722
90 4.69036
100 5.07518
110 5.44426
120 5.89229
130 6.53703
140 7.14275
150 7.65009
160 7.99766
170 8.42326
180 8.70201
190 9.003
200 8.88654
210 9.0278
220 8.84847
230 8.64973
240 8.622
250 8.45064
260 8.49652
270 8.3728
280 8.1888
290 8.19283
300 8.07928
310 7.78748
320 7.52894
330 7.34129
340 6.82328
350 6.35085
360 5.96821
370 5.80559
380 5.53959
390 5.29955
400 5.11233
410 5.50045
420 6.03078
430 6.49833
440 7.22475
450 7.93352
460 8.31874
470 8.89581
480 9.55465
490 10.4548
500 11.0567
510 11.5008
520 11.9315
530 12.2684
540 12.6524
550 12.6595
560 12.7548
570 12.7255
580 12.4564
590 12.0801
600 11.5428
610 11.374
620 11.253
630 10.9831
640 10.8955
650 10.7634
660 10.3676
670 9.78445
680 9.26684
690 8.62553
700 8.76514
710 8.84014
720 9.85944
730 10.9624
740 11.4864
750 10.9515
760 10.4096
770 10.0189
780 9.29776
790 9.09032
800 9.9986
810 10.3768
820 9.28368
830 9.91393
840 12.3332
850 16.1534
860 18.8145
870 17.5352
880 15.6973
890 9.39453


#Cell 7
0 0
10 0.828108
20 1.72894
30 2.51492
40 3.21553
50 3.95999
60 4.6573
70 5.37691
80 6.02906
90 6.83598
100 7.67281
110 8.51307
120 9.21591
130 9.80964
140 10.3335
150 10.8047
160 11.2364
170 11.6612
180 12.2782
190 12.9722
200 13.8322
210 14.5529
220 15.1669
230 15.9604
240 16.7916
250 17.6711
260 18.3979
270 19.2735
280 20.267
290 21.1016
300 21.8341
310 22.7653
320 23.7251
330 25.0908
340 26.5192
350 27.9936
360 29.3242
370 30.8582
380 32.329
390 33.609
400 34.9553
410 36.2836
420 37.6001
430 38.7928
440 39.8125
450 40.694
460 42.0758
470 43.5733
480 45.0846
490 46.6943
500 48.5636
510 50.5147
520 52.9128
530 55.189
540 57.4079
550 59.7329
560 61.75
570 63.1148
580 64.6821
590 66.4154
600 68.0515
610 68.9254
620 69.7004
630 70.3085
640 70.7187
650 70.5414
660 70.678
670 69.7745
680 67.7333
690 65.95
700 65.4495
710 65.4538
720 63.9895
730 63.4792
740 62.7003
750 60.8749
760 59.084
770 59.1643
780 58.9825
790 59.3557
800 61.5361
810 64.335
820 64.6234
830 61.5156
840 61.5916
850 60.9596
860 56.8493
870 57.214
880 59.3857
890 58.3164


#Cell 8
0 0
10 0.712401
20 1.51544
30 2.45643
40 3.50028
50 4.47275
60 5.45491
70 6.38916
80 7.21257
90 8.14752
100 9.05004
110 10.0502
120 11.0076
130 11.9119
140 13.0341
150 14.503
160 15.9877
170 17.4876
180 18.8236
190 20.2768
200 21.5738
210 22.9218
220 24.2266
230 25.585
240 26.9487
250 28.2017
260 29.3626
270 30.4904
280 31.3239
290 32.2939
300 33.307
310 33.7729
320 34.2771
330 35.0216
340 35.9986
350 37.24
360 38.7581
370 40.3607
380 41.8312
390 43.0379
400 44.1638
410 45.0657
420 46.5864
430 48.4108
440 50.6829
450 52.723
460 55.1661
470 57.9284
480 60.3536
490 62.9268
500 66.219
510 69.1912
520 72.5171
530 75.4059
540 78.3952
550 81.8378
560 85.0901
570 87.3488
580 89.1476
590 91.0798
600 93.4985
610 96.0638
620 98.5429
630 101.305
640 104.086
650 107.16
660 110.401
670 114.234
680 118.499
690 123.009
700 128.332
710 132.573
720 136.564
730 138.509
740 141.247
750 144.613
760 148.02
770 153.056
780 157.106
790 161.576
800 165.216
810 170.105
820 175.098
830 177.862
840 178.415
850 179.2
860 178.571
870 178.015
880 182.59
890 196.953


#Cell 9
0 0
10 0.914706
20 1.73219
30 2.52899
40 3.48012
50 4.46116
60 5.55523
70 6.62747
80 7.81315
90 9.03512
100 10.2667
110 11.4384
120 12.7282
130 14.1317
140 15.6886
150 17.3067
160 19.1417
170 21.0707
180 23.1443
190 25.3368
200 27.5195
210 29.8456
220 32.0342
230 34.1547
240 36.1161
250 38.0023
260 40.0202
270 41.8317
280 43.6495
290 45.4064
300 47.1652
310 48.9082
320 50.6117
330 52.0537
340 53.9397
350 55.5074
360 56.8311
370 57.492
380 57.6122
390 57.5437
400 57.3506
410 57.1971
420 57.0836
430 57.3594
440 57.2326
450 57.0102
460 56.8189
470 57.0483
480 57.3272
490 56.991
500 56.515
510 55.5824
520 54.1771
530 52.1929
540 51.0047
550 50.1111
560 48.9297
570 47.8973
580 46.5854
590 46.6477
600 46.5473
610 46.4666
620 46.4275
630 46.5294
640 46.505
650 46.6
660 45.9078
670 46.2597
680 46.2186
690 45.4354
700 44.6013
710 43.9145
720 42.8512
730 40.8023
740 40.3009
750 40.018
760 39.3814
770 38.6031
780 39.4949
790 41.2478
800 43.7221
810 45.3725
820 47.5189
830 49.9424
840 49.4586
850 45.7352
860 44.6544
870 43.4355
880 41.8804
890 43.9258


#Cell 10
0 0
10 0.78064
20 1.32084
30 1.5749
40 1.84634
50 2.3069
60 2.71899
70 3.18212
80 3.54749
90 4.09748
100 4.71584
110 5.1759
120 5.53301
130 6.17302
140 6.79197
150 7.27699
160 7.73154
170 8.42754
180 9.17329
190 9.97239
200 10.6977
210 11.5274
220 12.4361
230 13.1615
240 13.8552
250 14.4636
260 15.1588
270 16.1457
280 16.9571
290 17.5948
300 18.5177
310 19.5031
320 20.3698
330 21.3117
340 22.4646
350 23.4317
360 24.505
370 25.3033
380 26.3342
390 27.4981
400 28.8396
410 29.799
420 31.1987
430 32.6774
440 34.027
450 35.3057
460 36.2847
470 37.1456
480 38.0966
490 39.0385
500 39.7437
510 40.4542
520 40.9791
530 41.436
540 41.6982
550 41.9989
560 42.6499
570 42.9561
580 42.6704
590 43.0339
600 43.242
610 43.3038
620 43.1347
630 43.2275
640 42.6029
650 41.6176
660 40.5273
670 39.7217
680 39.3731
690 39.0376
700 39.0831
710 39.1036
720 38.4914
730 37.9261
740 36.9935
750 36.6487
760 35.4091
770 35.2065
780 33.8573
790 32.5047
800 30.7531
810 29.4004
820 28.726
830 26.9748
840 25.4717
850 25.7164
860 25.8774
870 26.0685
880 20.4902
890 25.1445


#Cell 11
0 0
10 0.769407
20 1.19106
30 1.57641
40 1.86853
50 2.10339
60 2.31735
70 2.49964
80 2.69131
90 2.99999
100 3.48877
110 4.01646
120 4.37602
130 4.58684
140 4.60988
150 4.75444
160 4.7758
170 4.79243
180 4.8703
190 5.1132
200 5.34345
210 5.53311
220 5.84986
230 6.08142
240 6.30667
250 6.3756
260 6.40355
270 6.62658
280 6.92011
290 7.16937
300 7.3711
310 7.58147
320 7.96036
330 8.1022
340 7.95326
350 7.8075
360 7.81007
370 7.84945
380 8.20186
390 8.70739
400 8.94453
410 9.39194
420 10.0139
430 10.4902
440 10.7033
450 11.0698
460 11.6337
470 12.3752
480 13.1371
490 13.7721
500 14.5058
510 14.7788
520 14.8595
530 14.9565
540 15.111
550 15.0326
560 15.3625
570 15.6843
580 15.6545
590 16.0444
600 16.4412
610 17.0017
620 17.2153
630 17.6598
640 18.5195
650 19.1809
660 20.0104
670 20.7982
680 21.7826
690 22.5484
700 23.2815
710 24.0162
720 24.7603
730 26.5501
740 27.9706
750 29.1707
760 30.193
770 31.0025
780 32.2789
790 32.8035
800 33.855
810 33.6965
820 34.1794
830 35.1754
840 35.5092
850 36.0598
860 35.5135
870 38.4723
880 39.2779
890 48.4727


#Cell 12
0 0
10 0.825761
20 1.50441
30 2.21277
40 2.85278
50 3.3301
60 3.77428
70 4.27648
80 4.76647
90 5.44051
100 6.08471
110 6.63103
120 6.7704
130 7.03716
140 7.39374
150 7.68838
160 7.87291
170 8.04133
180 8.04701
190 8.151
200 8.18339
210 8.29193
220 8.37505
230 8.3242
240 8.06167
250 7.47507
260 7.10846
270 6.72618
280 6.47885
290 6.27136
300 5.76094
310 5.53901
320 5.26725
330 5.06872
340 5.16092
350 5.15649
360 5.20428
370 5.28633
380 5.47637
390 5.5654
400 5.54858
410 5.74735
420 6.08539
430 6.27167
440 6.66107
450 6.97354
460 7.33618
470 7.97065
480 8.55109
490 9.09526
500 9.39768
510 9.4642
520 9.34102
530 9.65749
540 10.0889
550 10.2849
560 10.4943
570 10.4899
580 9.9729
590 9.56989
600 9.15729
610 8.68369
620 7.87441
630 7.19359
640 6.21035
650 5.44935
660 4.86772
670 4.84449
680 5.09622
690 5.27455
700 5.39789
710 5.13833
720 5.17985
730 5.08758
740 5.39055
750 5.81863
760 6.00798
770 5.48752
780 4.22511
790 2.65716
800 1.55151
810 1.65665
820 1.83636
830 1.59665
840 1.95165
850 1.7732
860 1.88362
870 2.15951
880 2.84158
890 1.01042


#Cell 13
0 0
10 0.744395
20 1.57286
30 2.25236
40 2.74962
50 3.44983
60 4.14014
70 4.77583
80 5.22106
90 5.61637
100 6.02312
110 6.27842
120 6.23478
130 5.98575
140 5.76659
150 5.58787
160 5.56536
170 5.51756
180 5.40392
190 5.35096
200 5.54436
210 5.70585
220 5.67946
230 5.63364
240 5.60211
250 5.69729
260 5.69395
270 5.70371
280 5.53819
290 5.40015
300 5.36332
310 5.42149
320 5.40886
330 5.4311
340 5.60199
350 5.72141
360 5.86504
370 6.18842
380 6.35393
390 6.684
400 6.94262
410 6.92609
420 6.7646
430 6.61276
440 6.66059
450 6.74426
460 6.82813
470 6.73181
480 6.50847
490 6.53822
500 6.51729
510 6.47448
520 6.16974
530 5.95169
540 5.71608
550 5.54661
560 5.26031
570 4.76842
580 4.43911
590 4.33508
600 3.96084
610 3.2404
620 2.57487
630 2.08112
640 1.72531
650 1.25641
660 1.13011
670 1.34071
680 1.87583
690 2.52234
700 3.05647
710 3.56498
720 4.55693
730 5.61355
740 6.71577
750 7.66345
760 7.94481
770 7.62919
780 6.52936
790 5.22791
800 3.72037
810 2.7924
820 3.12975
830 3.47345
840 3.07101
850 2.64176
860 2.88723
870 4.11684
880 4.41772
890 3.70703


#Cell 14
0 0
10 0.72864
20 1.17121
30 1.48414
40 1.80344
50 2.02797
60 2.48936
70 2.80961
80 3.09539
90 3.46932
100 3.72767
110 4.0429
120 4.45108
130 4.79303
140 5.17704
150 5.55661
160 6.08289
170 6.58334
180 7.22071
190 7.80892
200 8.27805
210 8.82107
220 9.19968
230 9.9935
240 10.3956
250 10.8368
260 11.5091
270 12.0148
280 12.8644
290 13.353
300 13.6649
310 14.3232
320 14.7318
330 15.1943
340 15.0024
350 14.9293
360 15.0705
370 14.9441
380 14.845
390 14.3944
400 14.0194
410 13.95
420 14.2201
430 14.4249
440 14.3523
450 14.3215
460 14.1883
470 14.1656
480 14.4452
490 14.4794
500 14.2091
510 13.2678
520 12.2935
530 11.5937
540 10.4742
550 9.69896
560 8.64343
570 7.58137
580 7.49423
590 6.93595
600 6.95221
610 6.33023
620 6.39345
630 6.66448
640 6.67177
650 6.56175
660 6.15776
670 5.29562
680 4.57846
690 4.06804
700 3.74014
710 3.52093
720 3.15409
730 3.01639
740 2.86167
750 2.87375
760 2.617
770 2.50217
780 2.37092
790 1.9763
800 1.20182
810 0.655167
820 0.988512
830 0.920345
840 1.47249
850 1.27571
860 0.786548
870 0.951698
880 1.37153
890 1.39799


#Cell 15
0 0
10 0.833799
20 1.55695
30 2.10704
40 2.586
50 3.20112
60 3.86821
70 4.65593
80 5.29145
90 5.90544
100 6.44108
110 6.97929
120 7.65491
130 8.46798
140 9.13259
150 9.75862
160 10.4495
170 11.2056
180 12.0645
190 12.8911
200 13.4204
210 13.869
220 14.2294
230 14.5619
240 15.0206
250 15.4395
260 15.5028
270 15.8
280 16.0122
290 16.4652
300 17.0543
310 17.5211
320 17.8041
330 18.2491
340 18.7085
350 19.6845
360 20.8392
370 21.6403
380 22.3417
390 23.2601
400 24.1017
410 24.9306
420 26.0563
430 27.1165
440 28.2309
450 29.4239
460 30.651
470 31.6375
480 32.3115
490 32.495
500 33.3486
510 33.7756
520 33.9987
530 34.3676
540 34.605
550 34.8038
560 35.642
570 36.2473
580 37.2207
590 37.9539
600 38.4365
610 39.1284
620 40.7023
630 41.6624
640 42.1486
650 42.7858
660 42.5254
670 41.8993
680 42.4427
690 42.6038
700 42.6534
710 44.5736
720 47.2896
730 50.5855
740 53.68
750 55.6383
760 58.4604
770 60.8324
780 62.2931
790 63.5588
800 63.9075
810 64.7976
820 65.62
830 62.8511
840 60.8537
850 61.5716
860 59.6761
870 55.5577
880 55.8154
890 53.92


#Cell 16
0 0
10 0.940387
20 1.57176
30 2.42853
40 3.13806
50 3.75835
60 4.59606
70 5.43671
80 6.34476
90 7.20816
100 7.83915
110 8.55664
120 9.27993
130 10.284
140 11.2424
150 12.1166
160 13.1051
170 13.9854
180 15.3247
190 16.5325
200 17.8285
210 18.8403
220 19.5334
230 20.2308
240 20.938
250 21.6514
260 22.4714
270 22.859
280 23.3724
290 23.8629
300 24.2709
310 25.0256
320 25.4335
330 26.0459
340 26.4249
350 27.1405
360 27.7873
370 28.5248
380 29.2291
390 29.9029
400 30.2717
410 30.5635
420 30.5619
430 30.7149
440 30.8042
450 30.416
460 30.1479
470 29.789
480 29.4985
490 29.31
500 29.1739
510 29.1041
520 28.5066
530 27.7632
540 27.3725
550 27.3623
560 27.5605
570 26.8935
580 25.9092
590 25.0132
600 24.3383
610 23.5286
620 22.3044
630 21.2144
640 20.6486
650 19.9025
660 19.8587
670 19.5658
680 19.4636
690 19.4764
700 19.3146
710 20.1079
720 20.8544
730 21.5971
740 22.155
750 22.8921
760 23.3003
770 22.5185
780 22.5585
790 20.9876
800 19.9803
810 19.1235
820 19.5303
830 21.6195
840 23.0392
850 26.7203
860 30.248
870 31.7086
880 31.7031
890 35.3477


#Cell 17
0 0
10 0.667744
20 1.17211
30 1.79992
40 2.31653
50 2.86844
60 3.36217
70 3.8444
80 4.31823
90 4.96208
100 5.69445
110 6.17807
120 6.72072
130 7.04019
140 7.3366
150 7.67998
160 7.82741
170 8.13404
180 8.30364
190 8.28561
200 8.01607
210 7.94779
220 7.98281
230 7.97846
240 7.99858
250 7.87812
260 7.82192
270 7.61735
280 7.46128
290 7.3083
300 7.4297
310 7.50127
320 7.81129
330 8.02419
340 8.37842
350 8.73821
360 9.19229
370 9.58021
380 10.0845
390 10.6565
400 11.1492
410 11.7327
420 12.309
430 12.8375
440 13.3204
450 13.6541
460 13.872
470 13.9064
480 13.8773
490 14.0775
500 14.4225
510 14.4847
520 14.1959
530 13.6312
540 12.9232
550 12.7417
560 12.6685
570 13.0739
580 13.7187
590 14.3636
600 15.5312
610 16.6249
620 17.5629
630 18.9246
640 20.4674
650 22.2379
660 23.74
670 25.0928
680 26.1243
690 26.963
700 28.4603
710 30.0496
720 31.6428
730 33.5003
740 35.1852
750 37.089
760 39.3967
770 41.5396
780 44.496
790 46.7909
800 49.1009
810 51.2959
820 51.4381
830 50.7904
840 50.1894
850 47.5594
860 47.0964
870 42.4868
880 41.3985
890 35.0226


#Cell 18
0 0
10 0.741607
20 1.22779
30 1.77407
40 2.27556
50 2.6516
60 3.00927
70 3.08381
80 3.27268
90 3.40743
100 3.52691
110 3.71726
120 3.8642
130 4.08785
140 4.36478
150 4.756
160 5.24665
170 5.76718
180 6.15211
190 6.50291
200 6.79305
210 7.20583
220 7.55158
230 7.84907
240 8.36544
250 8.77926
260 9.07284
270 9.49475
280 9.9957
290 10.5333
300 11.3112
310 12.1447
320 12.9846
330 13.6096
340 14.2628
350 14.9401
360 15.7326
370 16.4972
380 17.3258
390 18.0226
400 18.5897
410 19.2407
420 19.8524
430 20.4805
440 21.4825
450 22.4714
460 23.6097
470 24.6268
480 25.0601
490 25.3154
500 25.8316
510 26.4816
520 26.6647
530 26.8351
540 27.2738
550 27.0886
560 26.9418
570 27.2524
580 27.3279
590 27.133
600 26.5467
610 26.355
620 26.4583
630 26.8701
640 27.5739
650 28.4301
660 29.1659
670 30.3122
680 30.9444
690 29.9241
700 29.2971
710 29.3105
720 29.3917
730 29.5191
740 29.2926
750 29.8242
760 29.3926
770 30.3143
780 30.4945
790 30.3548
800 30.6129
810 31.749
820 32.4981
830 34.1747
840 34.8589
850 38.3756
860 41.8189
870 48.0081
880 51.7039
890 44.6534


#Cell 19
0 0
10 0.647345
20 1.16389
30 1.77628
40 2.28041
50 2.81652
60 3.24436
70 3.65959
80 3.84517
90 4.01918
100 4.14934
110 4.27246
120 4.40488
130 4.50729
140 4.53276
150 4.57658
160 4.55064
170 4.70622
180 4.95073
190 5.17098
200 5.37573
210 5.50098
220 5.83004
230 6.10218
240 6.25079
250 6.61624
260 6.99848
270 7.32069
280 7.76275
290 8.09901
300 8.22071
310 8.25438
320 8.21751
330 8.40007
340 8.61394
350 8.95016
360 9.14936
370 9.39158
380 9.64648
390 10.1641
400 10.4602
410 10.7714
420 10.9876
430 11.0903
440 11.2947
450 11.285
460 11.2761
470 11.3409
480 11.007
490 10.7798
500 10.5941
510 10.737
520 10.97
530 11.0873
540 11.3788
550 11.8024
560 12.3511
570 12.8839
580 13.573
590 14.1484
600 15.2299
610 16.0708
620 16.7439
630 17.3872
640 17.6538
650 17.8208
660 18.0737
670 18.443
680 18.9081
690 19.6686
700 20.2714
710 21.577
720 21.9461
730 22.3369
740 23.0173
750 23.8506
760 23.9551
770 23.9426
780 25.3581
790 26.2273
800 28.2504
810 29.2362
820 28.7201
830 29.3252
840 31.1214
850 31.674
860 32.0695
870 32.6851
880 37.246
890 44.3465


#Cell 20
0 0
10 0.848168
20 1.61319
30 2.46848
40 3.43714
50 4.37498
60 5.42052
70 6.08947
80 6.82369
90 7.70543
100 8.59535
110 9.5738
120 10.6968
130 11.9551
140 13.3119
150 14.5049
160 15.6985
170 17.0053
180 18.2805
190 19.6124
200 20.8608
210 22.3974
220 23.9267
230 25.2976
240 26.8231
250 28.1021
260 29.5149
270 30.8667
280 32.1947
290 33.0163
300 33.8882
310 34.7274
320 35.758
330 36.7825
340 37.7054
350 38.8035
360 39.751
370 40.6151
380 41.1225
390 41.7371
400 42.3096
410 42.8251
420 43.1828
430 43.2801
440 43.3322
450 43.2933
460 43.2467
470 42.7138
480 41.7607
490 40.6114
500 39.7564
510 39.615
520 39.0609
530 38.8869
540 38.893
550 39.1133
560 39.4067
570 39.2922
580 39.9182
590 40.4952
600 41.4681
610 42.3113
620 42.9723
630 44.0111
640 45.1233
650 45.9594
660 47.4272
670 49.2442
680 51.467
690 52.422
700 53.0139
710 54.4174
720 55.8747
730 57.1685
740 59.0584
750 62.786
760 65.6625
770 68.9577
780 70.9082
790 72.0932
800 72.3236
810 72.5467
820 73.2023
830 73.1416
840 75.7255
850 74.9209
860 76.1746
870 80.9036
880 81.1567
890 82.2844


#Cell 21
0 0
10 0.858644
20 1.3711
30 1.93046
40 2.49832
50 3.05117
60 3.83974
70 4.57852
80 5.16276
90 5.87372
100 6.6771
110 7.36949
120 8.25142
130 9.03838
140 10.0597
150 10.8925
160 11.6638
170 12.5533
180 13.5519
190 14.3647
200 14.9408
210 15.7013
220 16.6465
230 17.5462
240 18.3756
250 18.9041
260 19.3169
270 19.7089
280 20.5817
290 21.2871
300 21.7159
310 22.4584
320 23.1448
330 24.1517
340 24.5671
350 25.1065
360 25.6147
370 26.2667
380 26.7228
390 27.2581
400 28.0786
410 28.8084
420 29.4589
430 30.1659
440 31.6654
450 33.0229
460 34.2068
470 35.073
480 36.7591
490 38.5185
500 40.3192
510 42.1093
520 44.0464
530 45.587
540 47.2349
550 49.0936
560 51.223
570 53.8616
580 55.4831
590 57.117
600 58.9962
610 60.7418
620 61.6094
630 62.3633
640 63.2371
650 64.4392
660 65.0737
670 65.5824
680 65.7989
690 66.6432
700 67.8637
710 69.9864
720 71.4071
730 72.3681
740 74.0949
750 74.9414
760 76.3333
770 77.9114
780 78.8223
790 78.7542
800 79.5755
810 77.5311
820 78.2943
830 79.2847
840 79.4913
850 83.2698
860 89.6595
870 101.635
880 117.926
890 142.602


#Cell 22
0 0
10 0.594797
20 1.14382
30 1.69422
40 2.15654
50 2.53676
60 3.0286
70 3.53288
80 4.06635
90 4.61782
100 5.03935
110 5.3699
120 5.81341
130 6.25987
140 6.65624
150 7.05868
160 7.36592
170 7.84506
180 8.44412
190 8.97381
200 9.55982
