#Cell 1
44 0 0.375 3.8125 0.375 3.8125
45 0 0.0666667 2.93333 0.0666667 2.93333
46 0 1.53333 4.2 1.53333 4.2
47 0 1.11765 5 1.11765 5
48 0 0.764706 4.05882 0.764706 4.05882
49 0 0.3125 3.6875 0.3125 3.6875
50 0 0.1875 3.375 0.1875 3.375
51 0 0.6 2.93333 0.6 2.93333
52 0 0.125 2 0.125 2
53 0 0.4 2.66667 0.4 2.66667
54 0 0.25 3.375 0.25 3.375
55 0 59.5 2 -0.5 2
56 0 58.875 1.4375 -1.125 1.4375
57 0 58.2941 2.05882 -1.7059 2.05882
58 0 58.6667 2.53333 -1.3333 2.53333
59 0 59.125 3 -0.875 3
60 0 58.5333 2.73333 -1.4667 2.73333
61 0 58.6875 2.125 -1.3125 2.125
62 0 57.9375 2.3125 -2.0625 2.3125
63 0 58.2667 2.46667 -1.7333 2.46667
64 0 57.625 2.25 -2.375 2.25
65 0 56.5556 1.88889 -3.4444 1.88889
66 0 57 1.6875 -3 1.6875
67 0 57.125 1.4375 -2.875 1.4375
68 0 57.4706 1 -2.5294 1
69 0 58.4375 1 -1.5625 1
70 0 56.625 0.75 -3.375 0.75
71 0 56.5 0.6875 -3.5 0.6875
72 0 55.875 0.9375 -4.125 0.9375
73 0 56.125 1.1875 -3.875 1.1875
74 0 56.6471 1 -3.3529 1
75 0 55.9412 1.94118 -4.0588 1.94118
76 0 56.8667 2.13333 -3.1333 2.13333
77 0 56.9375 1.375 -3.0625 1.375
78 0 57.4118 1.94118 -2.5882 1.94118
79 0 56.9375 2.25 -3.0625 2.25
80 0 56.7647 3.05882 -3.2353 3.05882
81 0 56.25 2.3125 -3.75 2.3125
82 0 55.6875 1.1875 -4.3125 1.1875
83 0 57.4375 1.9375 -2.5625 1.9375
84 0 56.8 1.8 -3.2 1.8
85 0 57.625 2 -2.375 2
86 0 57.5 2.5 -2.5 2.5
87 0 57.4118 2.11765 -2.5882 2.11765
88 0 57.9412 2.58824 -2.0588 2.58824
89 0 57.9412 2.82353 -2.0588 2.82353


#Cell 2
0 1 1 5 1 5
1 1 2 5.375 2 5.375
2 1 3.2 4.66667 3.2 4.66667
3 1 3.0625 5.25 3.0625 5.25
4 1 2.375 4.8125 2.375 4.8125
5 1 3.6875 4.9375 3.6875 4.9375
6 1 3.5 4.75 3.5 4.75
7 1 4.47059 4.47059 4.47059 4.47059
8 1 4.125 4.8125 4.125 4.8125
9 1 4.11765 4.41176 4.11765 4.41176
10 1 4.1875 4.6875 4.1875 4.6875
11 1 3.875 3.8125 3.875 3.8125
12 1 5.125 3.375 5.125 3.375
13 1 4.9375 3.8125 4.9375 3.8125
14 1 4.875 2.3125 4.875 2.3125
15 1 4.66667 3.6 4.66667 3.6
16 1 5 3.06667 5 3.06667
17 1 5.8 3.93333 5.8 3.93333
18 1 6.3125 3.4375 6.3125 3.4375
19 1 6.75 3.75 6.75 3.75
20 1 6.33333 2.86667 6.33333 2.86667
21 1 6.75 3.125 6.75 3.125
22 1 7 3.5 7 3.5
23 1 7.0625 3.75 7.0625 3.75
24 1 7.4375 3.75 7.4375 3.75
25 1 6.25 4 6.25 4
26 1 5.4375 3.3125 5.4375 3.3125
27 1 5.5 3.4375 5.5 3.4375
28 1 6.11765 3.29412 6.11765 3.29412
29 1 6.8125 3.75 6.8125 3.75
30 1 6.64706 4.64706 6.64706 4.64706
31 1 7.75 3.75 7.75 3.75
32 1 7.47059 4.35294 7.47059 4.35294
33 1 7.3125 3.5 7.3125 3.5
34 1 7.25 4.375 7.25 4.375
35 1 8.17647 4.64706 8.17647 4.64706
36 1 7.3125 4.375 7.3125 4.375
37 1 7.625 4.5625 7.625 4.5625
38 1 7.4375 5 7.4375 5
39 1 7.06667 4.8 7.06667 4.8
40 1 7.1875 4.625 7.1875 4.625
41 1 7.88235 4.58824 7.88235 4.58824
42 1 7.0625 6.1875 7.0625 6.1875
43 1 7.4375 6.875 7.4375 6.875
44 1 7.6875 7.25 7.6875 7.25
45 1 7.8 6.93333 7.8 6.93333
46 1 7.23529 7.47059 7.23529 7.47059
47 1 8.1875 8.375 8.1875 8.375
48 1 8.5625 8.75 8.5625 8.75
49 1 8.17647 8.05882 8.17647 8.05882
50 1 7.9375 7.75 7.9375 7.75
51 1 7.875 8 7.875 8
52 1 6.5625 8.4375 6.5625 8.4375
53 1 7.05882 7.88235 7.05882 7.88235
54 1 8.05882 9.17647 8.05882 9.17647
55 1 8.66667 8.86667 8.66667 8.86667
56 1 8.5 10 8.5 10
57 1 9.13333 9.4 9.13333 9.4
58 1 9.6875 10.0625 9.6875 10.0625
59 1 10.1875 9.5 10.1875 9.5
60 1 9.5625 8.4375 9.5625 8.4375
61 1 11.25 8.3125 11.25 8.3125
62 1 10.8824 8.88235 10.8824 8.88235
63 1 11.0625 8.625 11.0625 8.625
64 1 11.4118 7.41176 11.4118 7.41176
65 1 11.8667 7.8 11.8667 7.8
66 1 11.5 7 11.5 7
67 1 10.9412 7.29412 10.9412 7.29412
68 1 10.2 6.06667 10.2 6.06667
69 1 9.75 5.9375 9.75 5.9375
70 1 10.1176 6.47059 10.1176 6.47059
71 1 9.8 6.06667 9.8 6.06667
72 1 9.71429 7.78571 9.71429 7.78571
73 1 9.9375 7.875 9.9375 7.875
74 1 10.375 8.1875 10.375 8.1875
75 1 9 8.625 9 8.625
76 1 8.6875 8.375 8.6875 8.375
77 1 8.76471 8.52941 8.76471 8.52941
78 1 7.875 8.3125 7.875 8.3125
79 1 8.66667 8.66667 8.66667 8.66667
80 1 8.66667 7.73333 8.66667 7.73333
81 1 8.29412 7.58824 8.29412 7.58824
82 1 9 6.375 9 6.375
83 1 8.70588 7.52941 8.70588 7.52941
84 1 9.16667 7.94444 9.16667 7.94444
85 1 8.17647 7.52941 8.17647 7.52941
86 1 8.25 7.25 8.25 7.25
87 1 8.6 8.4 8.6 8.4
88 1 8.125 9.125 8.125 9.125
89 1 8.0625 8.625 8.0625 8.625


#Cell 3
0 2 1 9 1 9
1 2 1.4 9.33333 1.4 9.33333
2 2 1.4375 8.1875 1.4375 8.1875
3 2 0.6875 7.9375 0.6875 7.9375
4 2 1.5 7.875 1.5 7.875
5 2 1.26667 7.46667 1.26667 7.46667
6 2 0.8125 7.375 0.8125 7.375
7 2 1.4375 7.75 1.4375 7.75
8 2 1.46667 7.33333 1.46667 7.33333
9 2 1.375 7.3125 1.375 7.3125
10 2 59.8125 7.1875 -0.1875 7.1875
11 2 1.1875 6.5 1.1875 6.5
12 2 1.8 6 1.8 6
13 2 2.66667 6.26667 2.66667 6.26667
14 2 2.58824 6.29412 2.58824 6.29412
15 2 2.06667 5.93333 2.06667 5.93333
16 2 2.05882 5.76471 2.05882 5.76471
17 2 2.4375 5.6875 2.4375 5.6875
18 2 2.6875 5.125 2.6875 5.125
19 2 2.47059 4.58824 2.47059 4.58824
20 2 2.375 4.9375 2.375 4.9375
21 2 2.66667 6.73333 2.66667 6.73333
22 2 2.94118 5.76471 2.94118 5.76471
23 2 2.52941 5.88235 2.52941 5.88235
24 2 3.5 5 3.5 5
25 2 3.125 4.5 3.125 4.5
26 2 3.0625 4.9375 3.0625 4.9375
27 2 2.1875 4 2.1875 4
28 2 2.33333 4.26667 2.33333 4.26667
29 2 2.66667 3.46667 2.66667 3.46667
30 2 3 4.25 3 4.25
31 2 3.125 4.3125 3.125 4.3125
32 2 4.25 3.6875 4.25 3.6875
33 2 3.66667 4.13333 3.66667 4.13333
34 2 3.625 3.375 3.625 3.375
35 2 3.64706 3.82353 3.64706 3.82353
36 2 2.93333 4.8 2.93333 4.8
37 2 3 5.23529 3 5.23529
38 2 3.05882 5.23529 3.05882 5.23529
39 2 2.375 4.5 2.375 4.5
40 2 2.25 4.75 2.25 4.75
41 2 3 5.5 3 5.5
42 2 3.25 5.5625 3.25 5.5625
43 2 2.53333 6.33333 2.53333 6.33333
44 2 2.5625 7 2.5625 7
45 2 2.86667 6.53333 2.86667 6.53333
46 2 3.9375 7.3125 3.9375 7.3125
47 2 4.375 6.4375 4.375 6.4375
48 2 4.6875 6.6875 4.6875 6.6875
49 2 3.75 5.75 3.75 5.75
50 2 4.1875 5.9375 4.1875 5.9375
51 2 3.58824 6.05882 3.58824 6.05882
52 2 2.75 5.375 2.75 5.375
53 2 3 6.46667 3 6.46667
54 2 3.66667 6.66667 3.66667 6.66667
55 2 3.4375 6.3125 3.4375 6.3125
56 2 3.5 5.1875 3.5 5.1875
57 2 3.13333 5.4 3.13333 5.4
58 2 3.17647 5.17647 3.17647 5.17647
59 2 2.76471 5.70588 2.76471 5.70588
60 2 2.8125 4.8125 2.8125 4.8125
61 2 2.11765 6.11765 2.11765 6.11765
62 2 1.92857 7.35714 1.92857 7.35714
63 2 2.5625 7.75 2.5625 7.75
64 2 3.46667 7.73333 3.46667 7.73333
65 2 3.6875 8.25 3.6875 8.25
66 2 3.25 8.1875 3.25 8.1875
67 2 3.375 7.8125 3.375 7.8125
68 2 2.6875 8.3125 2.6875 8.3125
69 2 2.73333 8.33333 2.73333 8.33333
70 2 2.82353 8.64706 2.82353 8.64706
71 2 3.6875 8.125 3.6875 8.125
72 2 3 7.5 3 7.5
73 2 2.66667 7.53333 2.66667 7.53333
74 2 2.6875 7.0625 2.6875 7.0625
75 2 2.125 6.0625 2.125 6.0625
76 2 3 5.5 3 5.5
77 2 3.58824 5.82353 3.58824 5.82353
78 2 3.5625 5.875 3.5625 5.875
79 2 3.8125 6.4375 3.8125 6.4375
80 2 4.3125 6.9375 4.3125 6.9375
81 2 4.3125 6.875 4.3125 6.875
82 2 5.25 7.75 5.25 7.75
83 2 5.3125 8.625 5.3125 8.625
84 2 4.88889 7.94444 4.88889 7.94444
85 2 3.93333 7.33333 3.93333 7.33333
86 2 4.47059 8.17647 4.47059 8.17647
87 2 4.76471 7.05882 4.76471 7.05882
88 2 4.625 6.625 4.625 6.625
89 2 5.25 6.5 5.25 6.5


#Cell 4
0 3 1 13 1 13
1 3 2 13.375 2 13.375
2 3 1.3125 12.9375 1.3125 12.9375
3 3 1.25 13.5625 1.25 13.5625
4 3 2.13333 13.9333 2.13333 13.9333
5 3 2.06667 14.5333 2.06667 14.5333
6 3 1.25 13.6875 1.25 13.6875
7 3 0.333333 14.4 0.333333 14.4
8 3 59.7059 13.8235 -0.2941 13.8235
9 3 0.25 13.625 0.25 13.625
10 3 0.466667 14 0.466667 14
11 3 1.5 13.1875 1.5 13.1875
12 3 1.88235 13 1.88235 13
13 3 0.8 12.8 0.8 12.8
14 3 0.933333 12.9333 0.933333 12.9333
15 3 0.75 13.3125 0.75 13.3125
16 3 0.75 13.125 0.75 13.125
17 3 0.4375 12.9375 0.4375 12.9375
18 3 0.117647 12.4118 0.117647 12.4118
19 3 0.1875 14.625 0.1875 14.625
20 3 0.529412 12.6471 0.529412 12.6471
21 3 0.625 12.9375 0.625 12.9375
22 3 59.9333 12.9333 -0.0667 12.9333
23 3 0.5 14 0.5 14
24 3 1 13.8824 1 13.8824
25 3 1.3125 13.6875 1.3125 13.6875
26 3 1.35294 14.1765 1.35294 14.1765
27 3 1.625 14.4375 1.625 14.4375
28 3 0.5 15 0.5 15
29 3 0.0588235 13.8235 0.0588235 13.8235
30 3 59.9333 14.0667 -0.0667 14.0667
31 3 0.470588 13.1765 0.470588 13.1765
32 3 0.25 13.0625 0.25 13.0625
33 3 58.4375 12.75 -1.5625 12.75
34 3 59.1765 11.7647 -0.8235 11.7647
35 3 59.875 13.3125 -0.125 13.3125
36 3 59.4667 13.1333 -0.5333 13.1333
37 3 59.4118 13.4706 -0.5882 13.4706
38 3 59.1667 13.6111 -0.8333 13.6111
39 3 59 14.4 -1 14.4
40 3 58.1765 14.1176 -1.8235 14.1176
41 3 58.625 14.125 -1.375 14.125
42 3 57.9375 14.25 -2.0625 14.25
43 3 57.125 14.875 -2.875 14.875
44 3 58.1765 14.9412 -1.8235 14.9412
45 3 57.75 15.5 -2.25 15.5
46 3 56.8 15.8 -3.2 15.8
47 3 56.4375 15.6875 -3.5625 15.6875
48 3 56.5 16 -3.5 16
49 3 56.5 16 -3.5 16
50 3 56.7647 16 -3.2353 16
51 3 56.5 16 -3.5 16
52 3 56.0667 16.5333 -3.9333 16.5333
53 3 55.7059 15.6471 -4.2941 15.6471
54 3 55.5625 16.125 -4.4375 16.125
55 3 56.1875 15.6875 -3.8125 15.6875
56 3 56.25 15.625 -3.75 15.625
57 3 56.6875 15.125 -3.3125 15.125
58 3 57.125 15.375 -2.875 15.375
59 3 56.9412 15.5882 -3.0588 15.5882
60 3 57.5 15 -2.5 15
61 3 56.875 14.875 -3.125 14.875
62 3 56.6 15.0667 -3.4 15.0667
63 3 56.6471 15.3529 -3.3529 15.3529
64 3 57 15.25 -3 15.25
65 3 57 14.8125 -3 14.8125
66 3 57.625 14 -2.375 14
67 3 57.1875 15.4375 -2.8125 15.4375
68 3 57.8125 15.6875 -2.1875 15.6875
69 3 57.3125 16.375 -2.6875 16.375
70 3 56.6667 16.3333 -3.3333 16.3333
71 3 56.4375 16.125 -3.5625 16.125
72 3 56.9375 16.3125 -3.0625 16.3125
73 3 57.5 17.25 -2.5 17.25
74 3 56.7647 16.7647 -3.2353 16.7647
75 3 56.1333 15.9333 -3.8667 15.9333
76 3 56.2667 15.4667 -3.7333 15.4667
77 3 56.4667 14.8667 -3.5333 14.8667
78 3 56.125 15.6875 -3.875 15.6875
79 3 56.25 14.625 -3.75 14.625
80 3 56.3529 14.9412 -3.6471 14.9412
81 3 57.0625 15.125 -2.9375 15.125
82 3 57.8125 14.5 -2.1875 14.5
83 3 57.6 13.7333 -2.4 13.7333
84 3 57.0625 13.9375 -2.9375 13.9375
85 3 56 13.9333 -4 13.9333
86 3 55.2353 13.5294 -4.7647 13.5294
87 3 55.8125 13.8125 -4.1875 13.8125
88 3 55.8235 14.0588 -4.1765 14.0588
89 3 56.5 14 -3.5 14


#Cell 5
0 4 1 17 1 17
1 4 0.5 17.6875 0.5 17.6875
2 4 0.9375 17.625 0.9375 17.625
3 4 1 18.3333 1 18.3333
4 4 1.3125 17.875 1.3125 17.875
5 4 2.125 18.125 2.125 18.125
6 4 3 17.7647 3 17.7647
7 4 3.4375 16.5 3.4375 16.5
8 4 2.82353 16.6471 2.82353 16.6471
9 4 2.9375 16.9375 2.9375 16.9375
10 4 3.125 16.9375 3.125 16.9375
11 4 3.26667 16.6667 3.26667 16.6667
12 4 3.125 16.875 3.125 16.875
13 4 3.05556 16.3333 3.05556 16.3333
14 4 2.875 17.25 2.875 17.25
15 4 2.47059 16.4118 2.47059 16.4118
16 4 2.5 16.6875 2.5 16.6875
17 4 3.2 16.5333 3.2 16.5333
18 4 2.4375 16.125 2.4375 16.125
19 4 3.625 15.25 3.625 15.25
20 4 2.53333 15.7333 2.53333 15.7333
21 4 2.85714 15.2143 2.85714 15.2143
22 4 3.9375 15.6875 3.9375 15.6875
23 4 4.8125 15.3125 4.8125 15.3125
24 4 4.53333 13.7333 4.53333 13.7333
25 4 6 13.3529 6 13.3529
26 4 5.70588 13.1176 5.70588 13.1176
27 4 5.4375 13.25 5.4375 13.25
28 4 5.13333 13.6 5.13333 13.6
29 4 5.11765 13.8824 5.11765 13.8824
30 4 5.0625 14.5 5.0625 14.5
31 4 5.9375 14.375 5.9375 14.375
32 4 6.46667 14.6 6.46667 14.6
33 4 7.5 14 7.5 14
34 4 6.8125 14.1875 6.8125 14.1875
35 4 7.5 13.8125 7.5 13.8125
36 4 7.88889 14.1111 7.88889 14.1111
37 4 8.58824 14.4706 8.58824 14.4706
38 4 9.88235 15 9.88235 15
39 4 9.4 14.2667 9.4 14.2667
40 4 9.625 14.8125 9.625 14.8125
41 4 10.125 15.0625 10.125 15.0625
42 4 9.0625 15.3125 9.0625 15.3125
43 4 8.6875 14.4375 8.6875 14.4375
44 4 8.6875 14 8.6875 14
45 4 9.625 13.6875 9.625 13.6875
46 4 10.4706 14 10.4706 14
47 4 8.6875 13.5625 8.6875 13.5625
48 4 8.0625 13.9375 8.0625 13.9375
49 4 7.5 13.5625 7.5 13.5625
50 4 7.375 12.9375 7.375 12.9375
51 4 7.3125 13.4375 7.3125 13.4375
52 4 8.0625 13.875 8.0625 13.875
53 4 7.86667 13.4 7.86667 13.4
54 4 8.05882 13.5294 8.05882 13.5294
55 4 6.88235 13.3529 6.88235 13.3529
56 4 6.8 13.6 6.8 13.6
57 4 6.5 13.5 6.5 13.5
58 4 6.125 13.0625 6.125 13.0625
59 4 6.4375 12.125 6.4375 12.125
60 4 6.17647 12.6471 6.17647 12.6471
61 4 8.11765 13.1765 8.11765 13.1765
62 4 7.1875 12.9375 7.1875 12.9375
63 4 7.13333 13.7333 7.13333 13.7333
64 4 7.6875 13.25 7.6875 13.25
65 4 7.625 13.3125 7.625 13.3125
66 4 7.17647 14.6471 7.17647 14.6471
67 4 7.5 14.5625 7.5 14.5625
68 4 8.4375 14.375 8.4375 14.375
69 4 8.76471 14.2941 8.76471 14.2941
70 4 6.625 13.625 6.625 13.625
71 4 6.625 13.625 6.625 13.625
72 4 7.25 13.6875 7.25 13.6875
73 4 8.1875 13.875 8.1875 13.875
74 4 8.1875 13.4375 8.1875 13.4375
75 4 9.13333 12 9.13333 12
76 4 9.5 11.5 9.5 11.5
77 4 8.9375 11.6875 8.9375 11.6875
78 4 8.11765 12.4118 8.11765 12.4118
79 4 8.125 12.4375 8.125 12.4375
80 4 7.875 12.125 7.875 12.125
81 4 8.375 11.625 8.375 11.625
82 4 7.64706 11.1765 7.64706 11.1765
83 4 7.4375 11.875 7.4375 11.875
84 4 8.35294 11.4706 8.35294 11.4706
85 4 7.8125 11.25 7.8125 11.25
86 4 7.0625 11.25 7.0625 11.25
87 4 5.5625 11.375 5.5625 11.375
88 4 5.6875 11.125 5.6875 11.125
89 4 6.1875 12.1875 6.1875 12.1875


#Cell 6
0 5 1 21 1 21
1 5 2.6875 22 2.6875 22
2 5 3.125 21.3125 3.125 21.3125
3 5 2.94118 22.1765 2.94118 22.1765
4 5 1.125 21.875 1.125 21.875
5 5 0.785714 20.9286 0.785714 20.9286
6 5 0.3125 21.75 0.3125 21.75
7 5 0.8125 22.75 0.8125 22.75
8 5 1.625 23.25 1.625 23.25
9 5 0.866667 22.4 0.866667 22.4
10 5 2 22.1765 2 22.1765
11 5 2.2 22.8 2.2 22.8
12 5 1.73333 23.4667 1.73333 23.4667
13 5 1.3125 23.1875 1.3125 23.1875
14 5 0.705882 23.4118 0.705882 23.4118
15 5 1.1875 23.6875 1.1875 23.6875
16 5 1 22.8125 1 22.8125
17 5 1.23529 22.5294 1.23529 22.5294
18 5 0.875 22.25 0.875 22.25
19 5 1.25 22.9375 1.25 22.9375
20 5 2.125 22.375 2.125 22.375
21 5 3.5 22.5 3.5 22.5
22 5 3.0625 22.375 3.0625 22.375
23 5 3.2 23.0667 3.2 23.0667
24 5 2.47059 23.4118 2.47059 23.4118
25 5 2.53333 22.8667 2.53333 22.8667
26 5 3.25 23 3.25 23
27 5 4.0625 23.875 4.0625 23.875
28 5 3.9375 23.875 3.9375 23.875
29 5 4.33333 24.3333 4.33333 24.3333
30 5 3.8 24.3333 3.8 24.3333
31 5 3.125 24.125 3.125 24.125
32 5 2.625 23.8125 2.625 23.8125
33 5 3.41176 22.9412 3.41176 22.9412
34 5 1.75 23.0625 1.75 23.0625
35 5 1.1875 23.1875 1.1875 23.1875
36 5 1.29412 23 1.29412 23
37 5 1.375 23.25 1.375 23.25
38 5 1.125 23.0625 1.125 23.0625
39 5 0.875 23.3125 0.875 23.3125
40 5 0.733333 22.9333 0.733333 22.9333
41 5 0.9375 22 0.9375 22
42 5 1.13333 22.5333 1.13333 22.5333
43 5 1.125 22.375 1.125 22.375
44 5 1.23529 23.1765 1.23529 23.1765
45 5 1.6875 22.625 1.6875 22.625
46 5 1.23529 22.5882 1.23529 22.5882
47 5 0.866667 22.8667 0.866667 22.8667
48 5 1.26667 22.5333 1.26667 22.5333
49 5 1.41176 22.8235 1.41176 22.8235
50 5 1.76471 23.5882 1.76471 23.5882
51 5 2.0625 24.3125 2.0625 24.3125
52 5 1.88235 24.5882 1.88235 24.5882
53 5 3.06667 24.0667 3.06667 24.0667
54 5 2.73333 24.9333 2.73333 24.9333
55 5 2.75 25.125 2.75 25.125
56 5 3.23529 25.1176 3.23529 25.1176
57 5 3.35294 24.7647 3.35294 24.7647
58 5 3.4 24.6 3.4 24.6
59 5 2.8125 24.6875 2.8125 24.6875
60 5 2.66667 23.4667 2.66667 23.4667
61 5 2.875 23.9375 2.875 23.9375
62 5 2.75 23.625 2.75 23.625
63 5 2.8 23.4667 2.8 23.4667
64 5 2.4375 23.375 2.4375 23.375
65 5 1.9375 23.875 1.9375 23.875
66 5 2.33333 23.3333 2.33333 23.3333
67 5 3.5 23.6875 3.5 23.6875
68 5 3.5625 24.0625 3.5625 24.0625
69 5 3.46667 23.4 3.46667 23.4
70 5 3.71429 23.7143 3.71429 23.7143
71 5 2.88235 22.8235 2.88235 22.8235
72 5 1.46667 23.0667 1.46667 23.0667
73 5 1.9375 22.625 1.9375 22.625
74 5 0 22.4667 0 22.4667
75 5 59.8125 21.4375 -0.1875 21.4375
76 5 0.266667 20.6667 0.266667 20.6667
77 5 0.25 20.5625 0.25 20.5625
78 5 0.875 20.0625 0.875 20.0625
79 5 1.11765 20.9412 1.11765 20.9412
80 5 2.13333 19.9333 2.13333 19.9333
81 5 1.5625 19.125 1.5625 19.125
82 5 1 20.1176 1 20.1176
83 5 0.333333 20.6 0.333333 20.6
84 5 0.411765 20.7059 0.411765 20.7059
85 5 0.470588 20 0.470588 20
86 5 59.3529 19.8824 -0.6471 19.8824
87 5 59.375 18.5625 -0.625 18.5625
88 5 59.0625 18.75 -0.9375 18.75
89 5 59.9375 18.125 -0.0625 18.125


#Cell 7
0 6 1 25 1 25
1 6 0.823529 24.9412 0.823529 24.9412
2 6 0.875 25.5 0.875 25.5
3 6 1.11765 25.5882 1.11765 25.5882
4 6 0.1875 25.375 0.1875 25.375
5 6 0.411765 25.5294 0.411765 25.5294
6 6 58.8235 26.5294 -1.1765 26.5294
7 6 58.2667 25.4 -1.7333 25.4
8 6 59.0588 26.0588 -0.9412 26.0588
9 6 59.5 26.0625 -0.5 26.0625
10 6 0.1875 25.375 0.1875 25.375
11 6 58.5625 25.375 -1.4375 25.375
12 6 57.8235 26.4706 -2.1765 26.4706
13 6 58.1176 27.4706 -1.8824 27.4706
14 6 57.75 26.625 -2.25 26.625
15 6 57.4118 26.3529 -2.5882 26.3529
16 6 57.5 25.75 -2.5 25.75
17 6 58.8 25.2 -1.2 25.2
18 6 58.2353 24.8824 -1.7647 24.8824
19 6 58.25 25.5 -1.75 25.5
20 6 58.125 24.4375 -1.875 24.4375
21 6 57.6 23.7333 -2.4 23.7333
22 6 57.875 24.0625 -2.125 24.0625
23 6 58.25 24.0625 -1.75 24.0625
24 6 57.8 24.2667 -2.2 24.2667
25 6 57.875 24.1875 -2.125 24.1875
26 6 58.5882 23.7059 -1.4118 23.7059
27 6 58.2941 23.7059 -1.7059 23.7059
28 6 58.3529 23.3529 -1.6471 23.3529
29 6 58.75 23.4375 -1.25 23.4375
30 6 59.3125 24.9375 -0.6875 24.9375
31 6 59.4375 25.125 -0.5625 25.125
32 6 59.6 25.4667 -0.4 25.4667
33 6 59.5625 24.9375 -0.4375 24.9375
34 6 0 26.8667 0 26.8667
35 6 0.8125 27.8125 0.8125 27.8125
36 6 0.866667 27.6667 0.866667 27.6667
37 6 1.25 27.4375 1.25 27.4375
38 6 0.125 28.4375 0.125 28.4375
39 6 59.5625 28.25 -0.4375 28.25
40 6 59.875 28.875 -0.125 28.875
41 6 0.6875 27.8125 0.6875 27.8125
42 6 0.2 26.8667 0.2 26.8667
43 6 0.4375 26.6875 0.4375 26.6875
44 6 59.5 26.5 -0.5 26.5
45 6 58.7333 25.9333 -1.2667 25.9333
46 6 58.6875 26.125 -1.3125 26.125
47 6 58.875 26.375 -1.125 26.375
48 6 59.125 26.4375 -0.875 26.4375
49 6 0.411765 27 0.411765 27
50 6 59.8 26.8 -0.2 26.8
51 6 0.533333 27.6667 0.533333 27.6667
52 6 0.8125 28.1875 0.8125 28.1875
53 6 0.75 28.1875 0.75 28.1875
54 6 0.375 28.3125 0.375 28.3125
55 6 0.9375 28.0625 0.9375 28.0625
56 6 0.75 27.625 0.75 27.625
57 6 0.666667 28.2667 0.666667 28.2667
58 6 0.882353 28.7647 0.882353 28.7647
59 6 1.93333 28.3333 1.93333 28.3333
60 6 1.3125 27.9375 1.3125 27.9375
61 6 1.33333 27.8 1.33333 27.8
62 6 1.4375 29.9375 1.4375 29.9375
63 6 0.882353 30.9412 0.882353 30.9412
64 6 0.25 31.875 0.25 31.875
65 6 1 31.6667 1 31.6667
66 6 0.5625 32.875 0.5625 32.875
67 6 1.17647 32.9412 1.17647 32.9412
68 6 1.1875 32.375 1.1875 32.375
69 6 0.4375 31.9375 0.4375 31.9375
70 6 0.75 32.5 0.75 32.5
71 6 1.94118 33.5882 1.94118 33.5882
72 6 1.82353 33.2353 1.82353 33.2353
73 6 3.1875 33.25 3.1875 33.25
74 6 3.125 33.8125 3.125 33.8125
75 6 2.9375 33.6875 2.9375 33.6875
76 6 2.58824 32.6471 2.58824 32.6471
77 6 2.5 32.5 2.5 32.5
78 6 3.53333 31.4667 3.53333 31.4667
79 6 3 31.4706 3 31.4706
80 6 3.25 31.625 3.25 31.625
81 6 3.5625 32.75 3.5625 32.75
82 6 3.9375 33.1875 3.9375 33.1875
83 6 2.6875 33.3125 2.6875 33.3125
84 6 1.47059 33.3529 1.47059 33.3529
85 6 1.66667 33.9333 1.66667 33.9333
86 6 2.2 32.9333 2.2 32.9333
